record_id,title,class_no_book_no,intent,depth,publisher,pages
75b94249a1ed2cc391b1442c4e9060a3,Italian Folktales,398.210945 cal,,,Penguin UK,"xxxii, 763 p.;"
414de18bfb12c3cee0307174ec913d7e,lisp in small pieces,005.133 que,,,,"xx, 514 p.;"
4e28f03e8dab03ed01132c1a676be233,theoretical foundations of vlsi design,621.395 mce,,,,"ix, 438 p.;"
17287868ea7dd7ebff50e8aef99237aa,neuro-fuzzy and soft computing,006.3 jan,,,,"xxvi, 614 p.;"
604328b06648eb1ed25d45292df9384c,introduction to wireless and mobile systems,621.382 agr,,,,"xviii, 438 p.;"
7b0181541db2fdfddb17f2a3d107cf1d,real 802.11 security : wi-fi protected access and 802.11i,005.8 edn,,,,"xxi, 451 p.;"
bfecb6f3201c5b426dc94ff3a2f99475,quantum mechanics : foundations and applications,530.12 boh,,,,"xix, 688 p.;"
77604a8af8369fe2b4b841f659e60ef5,"ipsec : the new security standard for the internet, intranets, and virtual private networks2nd ed.",005.821 dor,,,,"xiv, 262 p.;"
4b36e1b4b5781a9f35b1aa3f9c37def6,guided tour of relational databases and beyond,005.756 lev,,,,"xvi, 226 p.;"
2d986b04347a429a2a2806f4e4c0915b,problem solving with c++ : the object of programming,005.133 sav,,,,"xxiv, 1000 p.;"
9c5fe15620921e15bbf0187d712c4c62,"j2ee security for servlets, ejbs, and web services",005.2762 kum,,,,"xi, 208 p.;"
eb3f61ee1010adc049a7ee2191a753bf,mda explained : the model driven architecture,005.1 kle,,,,"xvii, 170 p.;"
1910807e1b0f2472899048623793dabd,digital clocks for synchronization and communications,621.38215 kih,,,,1389 p.;
c7c0e38e2b72e84a717d7dd914c28c36,digital color imaging handbook,621.367 sha,,,,"xxiv, 464 p.;"
309ff557b410d1e4a1cd22efcc83b01e,ripples in mathematics : the discrete wavelet transform,515.2433 jen,,,,"ix, 246 p.;"
550c4310abd745d6a171d22da8c48303,modern digital signal processing,621.3822 cri,,,,"xx, 168 p.;"
942dea4a781880cb45f15d4abe1ac2db,"basic algebra : groups, rings and fields",512 coh,,,,"xii, 465 p.;"
ff8c1fa05a0369cd70f1d02457f576f2,open world : the truth about globalisation,337 leg,,,,374 p.;
0aa534c798c728d140dbe82dac6014e0,flicking your creative switch : developing brighter ideas for business,650.19 lot,,,,"xii, 161 p.;"
e99148230c2e4a54cb42da0de8d02098,understanding and deploying ldap directory services,005.71369 how,,,,"xxxiv, 899 p.;"
9614479668a32403f84b182bc41924a8,unix internals : the new frontiers,005.43 vah,,,,"xxxiii, 601 p.;"
615306f8452a3a68ab74c2fb03043891,telephone switching systems,621.387 tho,,,,"xviii, 859 p.;"
dc0bab3c1484813e5fda401ce818ed16,building distributed applications with visual basic .net,005.268 fox,,,,"ix, 763 p.;"
55167e9450dfb41f15a37acc7fe07ecc,client/server survival guide,004.36 orf,,,,;
10810dac4bd180dc9496348e260c9d65,microsoft .net distributed applications : integrating xml web services and .net remoting,005.276 mac,,,,"xxvi, 716 p.;"
03daa9c9f0a822dad412b80eda520292,beermat entrepreneur : turn your good idea into a great business,658.421 sou,,,,"xxvi, 148 p.;"
2076930f9ae97408348b47f3b88e2fce,analog signal processing,621.3822 pal,,,,"xiii, 315 p.;"
eaf2c020f167fee95a1b61a27cb207be,"cellular phones, public fears, and a culture of precaution",363.189 bur,,,,"x, 301 p.;"
9fbede915fb758c80eb025f431fd99e3,database systems : the complete book,005.74 gar,,,,"xxvii, 1119 p.;"
aaf8bbbe7ad35bafb009a23aaef46dbc,elements of electronic instrumentation and measurements,621.381548 car,,,,"xiii, 176 p.;"
130c2c992b0284df2435622891cdcecf,computing and information sciences : recent trends,004 mis,,,,"viii, 315 p.;"
d7858ca1343a0a9f5ea7ad5a9f4daaba,embedded systems design,004.21 hea,,,,"xxvi, 362 p.;"
2988c79f16e271876bbb5db7cffb1b97,foundations of engineering,620 hol,,,,"xxiii, 728 p.;"
718c9e64284dd98bf370ed158929dda4,from newton to hawking : a history of cambridge university's lucasian professors of mathematics,510.92241 kno,,,,"xxiv, 486 p.;"
6e070c130a3ba0090009a1f9aaa63911,"fuzzy logic : intelligence, control, and information",511.3 yen,,,,"xxiv, 548 p.;"
fb049905009eb984238cd159ce42fcd4,introduction to optimization,519.3 cho,,,,198 p.;
9e32c888601c7fecd0fd9851d7d49a4f,government online: opportunities and challenges,352.380285 gup,,,,"xvii, 595 p.;"
ca3e8b73ff452c1dbf06bdfdc50240f1,introduction to telecommunications networks,621.3821 sny,,,,;
61c6224a1525086ad70fcf8bdc364288,linux kernel development,005.4469 lov,,,,"xvi, 332 p.;"
9422fac14c92f47fa00a857ca6077e97,linux server hacks : 100 industrial-strength tips & tools,005.447682 fli,,,,"xvi, 221 p.;"
f600cde6707019200e3810afa6b3134e,mobile communications,621.382 sch,,,,"xviii, 492 p.;"
0761e438762e34edf6152162735ac76f,modern physics,539 ber,,,,"xiv, 313 p.;"
7077beb0e4ed9a0296e29354365974ed,"network management, mibs and mpls : principles, design and implementation",004.6 mor,,,,"xxxiv, 379 p.;"
70d0485d893f0fd705ba509fed4d0627,newtonian mechanics,531 fre,,,,;
a1ff69c8d1183f610102858223a7c007,object-oriented design & patterns,005.117 hor,,,,"x, 143 p.;"
10a3d115f4a74892352fc5271f65c9a0,principles of active network synthesis and design,621.3192 dar,,,,"xv, 495 p.;"
90dba94d242edbd5572666561e950d6e,programmable logic controllers : programming methods and applications,629.89 hac,,,,"xiii, 303 p.;"
01584b70d5a45012aaf185aed98fae53,radar principles,621.3848 pee,,,,"xxii, 766 p.;"
23971400b87de7697253cbad79e0e3f6,schaum's outline of theory and problems of analog and digital communications,621.38223 hsu,,,,"vi, 330 p.;"
706ec6eed7afa339785e244f7fa800e1,satellite communications,621.3825 pra,,,,"xvi, 148 p.;"
9ba25c7e3af71d5b1ca0de2e52e09ff2,schaum's outline of theory and problems of electronic communication,621.382076 tem,,,,"vi, 178 p.;"
742983136e46b8f75a56e524123a0bcf,schaum's outlines of theory and problems of signals and systems,621.38223 hsu,,,,"viii, 496 p."
c2b8fd6402a43ad21202d28d098ce1a0,schaum's outline of theory and problems of electronic devices and circuits,621.38153 cat,,,,"vii, 310 p.;"
bbe1d775304f9ef62840fdcc1abb055c,what color is your parachute?,650.14 bol,,,,"xviii, 411 p.;"
396c2c4184721e407173ff744058fb3b,handbook of graph theory,511.5 gro,,,,1167 p.;
dec750608554f42f74833238ac6ea2b8,"windows and mirrors : interaction design, digital art and the myth of transparency",700.285 bol,,,,"xi, 182 p.;"
29f5784886cbb199d08c1ad0c9b2f815,quantum information : an introduction to basic theoretical concepts and experiments,004.1 alb,,,,"x, 216 p.;"
30ae5cc9b23ae3ecd9941d55717ed2cc,"Electromagnetics, Microwave Circuit and Antenna Design for Communications Engineering",621.382 rus,,,Artech House,"xii, 424 p.;"
95c8b03827233ae78822cfbb8bde74bf,home networking technologies and standards,621.3821 zah,,,,"xii, 335 p.;"
7ff85f7ebd78ed3901af147725833593,practical rf circuit design for modern wireless systems : vol.1,621.38412 bes,,,,"xix, 538 p.;"
540f28fcb18acd9f2fb11a5346855cb2,information flow : the logic of distributed systems,003.54 bar,,,,"xv, 274 p.;"
2514a061cc3b13f97bd131e9a1b2401e,"The Satellite Communication Applications Handbook, Second Edition",621.3825 elb,,,Artech House,"xvii, 532 p.;"
d6f64fd28c25fc0c49791d52e274aade,"intelligent robots and computer vision xxi : algorithms, techniques and active vision",629.892 cas,,,,27 p.;
96f7b94cbb98c57c092c6ab33e9cf1f9,video and media servers. : technology and applications,778.590285 pau,,,,"xix, 639 p.;"
00fbd00ea39eb1b3a6e5b1dfff01ec87,"mpeg handbook : mpeg-1, mpeg-2, mpeg-4",621.388 wat,,,,"ix, 395 p.;"
ca34153be5f047ae809db5c28cfc8e36,java structures : data structures in java for the principled programmer,005.73 bai,,,,"viii, 514 p.;"
be045ad52ef92d18979366c2c9b12dea,practical antenna handbook,621.384135 car,,,,"xi, 608 p.;"
bdfa39102dfcba9c84a4a04f5174bed9,3d imaging in medicine,616 udu,,,,366 p.;
b4acddc2077c0a28a5d5571643459a3c,"analog circuit design : fractional-n synthesizers, design for robustness, line and bus drivers",621.3815 roe,,,,"viii, 396 p.;"
c72615153451963770ef67fbf4261c66,assertion-based design,621.395 fos,,,,"xvi, 304 p.;"
d5ba4d1151da89477076f240577d5cb0,boundary-scan handbook,621.3815310218 par,,,,"xvi, 864 p.;"
41fd882306a6577603a20bb00e2bfe5e,chaos control : theory and applications,629.82 che,,,,"x, 369 p.;"
d72d453247162e80313868ad9ab1850e,computational techniques of the simplex method,519.72 mar,,,,"xx, 325 p.;"
e2986bc3d0d358a62ece1f5b368bb03f,dsp system design : complexity reduced iir filter implementation for practical applications,621.3822 kru,,,,"xii, 234 p.;"
0c390987d08ce8a5a94d1a4f90aeb800,decision making under uncertainty,658.403 bel,,,,799 p.;
8e66e8cdc6bda9f22cafe64d39e90f50,decision modelling and information systems : the information value chain,658.403 kou,,,,"xvi, 366 p.;"
5b12cae73a311d225f6512b19e1d5c00,design and control of rf power amplifiers,621.38412 shi,,,,"xvi, 149 p.;"
709e9599c4270f39c6cc2e3fc17d4b1c,design of low-voltage cmos switched-opamp switched-capacitor systems,621.39732 che,,,,"xvi, 728 p.;"
d2275b13f7a68222c828a5d0257943d9,direct methods in the calculus of variations,515.64 giu,,,,"x, 359 p.;"
b2609d056a179703d6534f03ef3abff9,"ecscw 2003 : proceedings of the eighth european conference on computer supported cooperative work, 14-18 september 2003, helsinki, finland",658.402 kuu,,,,394 p.;
25cf10d26712ab1d27d00bb18b2648b6,discrete ordered median problem : models and solution methods,519.72 dom,,,,"ix, 222p.;"
ca681f5347642c1c128f8dfd46bfaf8c,echo signal processing,621.3822 ric,,,,"xx, 262 p.;"
681daa03ba641bc96d3927bc43596070,"electronic troubleshooting and servicing techniques : with an introduction to digital circuits, v.1",621.381540288 wil,,,,"xx, 308 p.;"
13856a0988d3907fa1d289fba3f8d6c3,Embedded System Design,004.21 mar,,,Springer Science & Business Media,"viii, 285 p.;"
1564f3fdea2353170eb2eef03d6d0b4f,embedded software for soc,005.1 jer,,,,"xix, 680 p.;"
9d0f0ebf1725334a3e1664a2ca4997cc,fieldbus technology : industrial network standards for real-time distributed control,629.8 mah,,,,"xxiv, 590 p.;"
c65c4537762f00fdf154bd7514f381f1,dynamic routing in broadband networks,621.38216 con,,,,"x, 201 p.;"
49c2add4f05b746455767f1b2027005f,fundamentals and applications of complex analysis,515.9 coh,,,,"xv, 418 p.;"
76e98eac4f29db072df7c881bc7e6d2f,"fundamentals of codes, graphs and iterative decoding",003.54 wic,,,,"xxxii, 981 p.;"
20e0f460eac01b639b0467961cceb1b3,global mobile satellite systems : a systems overview,384.51 swa,,,,"xi, 170 p.;"
3a2d37c4387ae7b43b1a7695ff94a5c3,High Performance Memory Testing,621.39732 ada,,,Springer Science & Business Media,"vii, 246 p.;"
a7ea75043801f41e6778a09c791d2039,handbook of metaheuristics,658.4034 glo,,,,;
2e02840ed63ce96a9471c4cb8577c065,high-frequency oscillator design for integrated transceivers,621.381533 tan,,,,"xxiv, 318 p.;"
3319c64d91b1ab1dd10416701ca4572a,high-speed clock network design,621.3815 zhu,,,,"xxxi, 922 p.;"
2706f9bfa25090ccb523e73bc0a066f5,image technology design : a perceptual approach,621.367 mar,,,,"xxi, 544 p.;"
05e1f98e5eb1149bc57caa5f0a8defa4,in-system configuration handbook : a designer's guide to isc,005.12 jac,,,,"xvii, 201 p."
58f268da01e36fd643885143d66717e4,interconnect technology and design for gigascale integration,621.38152 dav,,,,"xiii, 411 p.;"
8b935c98ccb6c801430d8e1d4eedb8d8,linear and nonlinear programming,519.72 lue,,,,;
e897862fadbace026bdf21245a030c7f,mobile ip : present state and future,004.62 mon,,,,"xix, 271 p.;"
fa4fbb32c14781492e3d9a2cda44426a,"mobile and wireless internet : protocols, algorithms and systems",004.6 mak,,,,"xvii, 389 p.;"
13d72553c8a2b5b26c6b3090373e0205,mobile computation with functions,004.165 kir,,,,"ix, 55p.;"
b87d93f9d16619771bf2f608a8cf4fea,multi-threshold cmos digital circuits : managing leakage power,621.39732 ani,,,,"xv, 216 p.;"
672803eb7584c3258c7871ce50a78e66,multisensor decision and estimation fusion,006.3 zhu,,,,;
b5c19d40de400d298c9b77ea87115f94,multisensor surveillance systems : the fusion perspective,621.38928 for,,,,"xiii, 289 p.;"
78f448448c0a6b941aa7c7de21e10600,"optics, light and lasers : the practical approach to modern aspects of photonics and laser physics",535 mes,,,,410 p.;
ab9448710f05e38172cf42714c729a9a,photonic slot routing in optical transport networks,621.3827 wed,,,,"xxi, 670 p.;"
d81171de3e686ebdf12285da49b1358d,photonic crystal fibres,621.3692 bja,,,,"xvi, 618 p.;"
8d47587b283b3489e28ad8e5d5f762a6,Scalable Performance Signalling and Congestion Avoidance,621.3822 wel,,,Springer Science & Business Media,"x, 221 p.;"
0f2d42357f630d0fcdafe704f5c42e18,scalable enterprise systems : an introduction to recent advances,658.4038011 pra,,,,"xxxi, 338 p.;"
36a10b9e3000f2c75f995e226b011c5f,spatio-temporal dynamics and quantum fluctuations in semiconductor lasers,621.366 geh,,,,96 p.;
a501cf502069cb88e38dbd7b0614aa28,system level design model with reuse of system ip,004.6 cav,,,,1051 p.;
233d604b9d65a1f253d5c19a0af08722,synthesis techniques and optimizations for reconfigurable systems,004.21 kas,,,,"xvii, 385 p.;"
de5b9830e349b39b69b97d959430f828,systemc : methodologies and applications,004.21 mul,,,,"xiii, 348 p.;"
96cf81a5daf9d5609a40ef83e1c5e196,systematic design of analog ip blocks,621.395 van,,,,"xx, 860 p.;"
be627026d3ff7c8ddcab41cb5c3202a0,teaching physics,530.071 vie,,,,"xxvi, 482 p.;"
3c60f239d92929dcfbdedeba29de69fa,telecommunications network design and management,621.3821 ana,,,,;
42aa4dcfc92dd711e2bc83f12f936ecc,"video content analysis using multimodal information : for movie content extraction, indexing, and representation",006.7 liy,,,,"xv, 194 p.;"
a6bcc221a387456bbd0baba56a538d23,winning the soc revolution : experiences in real design,004.16 mar,,,,"xiv, 301 p.;"
3bf63ee9696b1255682503135fa99808,writing testbenches : functional verification of hdl models,621.3815 ber,,,,"xxx, 475 p.;"
2a4e1ee769c390dc9b7530aec9c045d4,advanced quantum mechanics,530.12 sch,,,,"xiii, 495 p.;"
682ccd3e7e5dc5c2429fbf3823928b4b,active mining : new directions of data mining,006.3 mot,,,,"x, 291 p.;"
a5a06736af743a6d380ab424d32985c6,advanced health telematics and telemedicine : the magdeburg expert summit textbook,362.10285 blo,,,,"viii, 291 p.;"
1df485e324787b09fde033dd75b8581e,architectural issues of web-enabled electronic business,658.84 shi,,,,"xi, 259 p.;"
1843115209418bad0ff0b9622189e261,biometric solutions : for authentication in an e-world,621.38928 zha,,,,"ix, 449 p.;"
327813f3b798a1a9055bab6044107b71,chaos-based digital communication systems,621.382 lau,,,,1236 p.;
0171324fad8bf45699f29801975f6d25,computer ethics and professional responsibility,174.90904 byn,,,,"xvi, 405 p.;"
e511aafe9d7a956394af9edc719554c4,"decision making support systems : achievements, trends and challenges for the new decade",658.403 mor,,,,"xvi, 418 p.;"
88e7b0381ea2a1380205afa60608c108,developing an online curriculum : technologies and techniques,378.1734 por,,,,"xix, 316 p.;"
d18ebd7c3e5ed5f66bd79b0762a28438,embedded robotics : mobile robot design and applications with embedded systems,629.892 bra,,,,"xiii, index;"
12536dae1976280b134f2f25ab013f1b,environmental standards : combined exposures and their effects on human beings and their environment,615.902 str,,,,"xxxv, 407 p.;"
dd3cfb1043a49bc853ece4bbc904ab80,flash mx : advanced actionscript,006.78 moh,,,,"xi, 539 p.;"
76f888188ddf6c352509c372ee858f9f,forgotten revolution : how science was born in 300 bc and why it had to be reborn,509.38 rus,,,,487 p.;
f18601ac1582dc44d1085d4f3918e6da,"functional approach to data management : modeling, analyzing and integrating heterogeneous data",005.74 gra,,,,"xiii, 483 p.;"
8ab13e5e5107d8898be5e24cf5ce9e54,fundamentals of computer graphics,006.6 shi,,,,"xiii, index;"
b27c8491c4ed3095f30b918e38ac8e2c,Handbook of Video Databases,006.7 fur,,,CRC Press,1211 p.;
635e9dd2dd335f13d86293c4b55107b8,going virtual : distributed communities of practice,658.4038 hil,,,,"xiii, 249 p;"
daaa762a0c781044564d97ba7ae0ca28,handbook on enterprise architecture,670.285 ber,,,,"vii, 142 p.;"
aba31eec9e3b6fb49b93afecc08d5d7b,health information management,362.10684 ber,,,,"xiv, 234 p.;"
1df27754dc46d09ebd5a7213d9fab202,human computer interaction development and management,004.019 bar,,,,251 p.;
61927afa99a0bfc4421b8bf77e6195a5,big questions in science,500 swa,,,,"xxi, 383 p.;"
7ec763183fb7481766837eb43bd34ad9,primer of mathematical writing,808.0665 kra,,,,264 p.;
162d48f092d69c960d34dcd9fec6806f,how to enjoy calculus,515 pin,,,,"3 v. (xiii, 1161 p.);"
43685ebea84aa89d2c49b3cbb397dac5,mathematics of ciphers : number theory and rsa cryptography,512.7 cou,,,,"xiii, 196 p.;"
6af38cd999861c86cbd9198ee5d5c343,cake-cutting algorithms : be fair if you can,511.64 rob,,,,"ix, 181 p.;"
dc9987e40e5bfe6ec56e10dd23669c2d,fixed points,515.7248 sha,,,,"xiv, 170 p.;"
31bd979f0ed2140b99a25820ef362388,survey of modern algebra,512.02 bir,,,,"xxiv, 698 p.;"
1eae41b68bd9e71e1024e293136a68c6,wavelets : a primer,515.2433 bla,,,,"x, 202 p.;"
ec9d8bb0133ef6f02d545b5439371e23,excursions in mathematics,510 bec,,,,"xxv, 499 p.;"
cf1b5e65dad3804c1b67d99fa7c793b1,instructional design in the real world : a view from the trenches,371.33 arm,,,,"xvii, 269 p.;"
764676355b47675620283dfac6e416e0,understanding probability and statistics : a book of problems,519.2076 fal,,,,"xi, 239 p.;"
6584abf4393adccfa34cce4fdf56b9e2,intelligent agent software engineering,006.3 ple,,,,262 p.;
529e06b7c9d53824bff989ca897393d6,information : the new language of science,501.4 von,,,,"xiv, 258 p.;"
58c50507ed34c6c826081946bb9cea1a,international handbook on innovation,306.42 sha,,,,"xviii, 348 p.;"
f7ee0ba6a9b0c8a600836a2a9871c33d,knowledge transformation for the semantic web,006.33 ome,,,,;
c2ed49c4366e98845828064282aa69db,"life-like characters : tools, affective functions and applications",006.3 pre,,,,"viii, 477 p.;"
6af2b0e5e290a94de8eae77207a83797,maintaining and evolving successful commercial web sites,650.0285436 fri,,,,"xv, 345 p.;"
08f8699dd64d78d279bcede485712331,managing information quality : increasing the value of information in knowledge-intensive products and processes,658.4038 epp,,,,"xi, 302 p.;"
